,ID,Household income,Education,Household size,Rainfall,Ave temp,Travel time,Amount spent,Willingness to pay,Kitchen Sink,ToiletWC,Garden,Car,Shortest distance,Height diff,LULC,Volume,Gender_female,Gender_male,Method_borehole,Method_carried,Method_delivered,Method_well,Availability_not_often,Availability_often,Quality_fair,Quality_good,Quality_poor,Quality_very good,Predicted volume
0,1,100000,1,4,0,75,30,330,380,0,0,0,0,136.01,4,7,360,1,0,0,1,0,0,0,1,0,1,0,0,348.4588648045982
1,2,50000,1,4,0,75,45,165,210,0,0,0,0,349.69,2,7,200,0,1,0,0,1,0,0,1,0,1,0,0,289.6056738633066
2,3,85000,1,3,0,75,20,450,500,0,0,0,0,335.43,7,7,360,0,1,0,0,1,0,1,0,0,1,0,0,417.9041714886544
3,4,80000,1,5,0,75,45,165,210,0,0,0,0,310.44,2,7,250,1,0,0,0,1,0,0,1,1,0,0,0,290.06210014552
4,5,75000,1,4,0,75,30,285,330,0,0,0,0,276.74,0,7,320,0,1,0,0,1,0,0,1,1,0,0,0,338.34131135546943
5,6,50000,1,4,0,75,45,330,380,0,0,0,0,224.96,2,7,200,0,1,0,1,0,0,0,1,0,1,0,0,291.1094941735202
6,7,75000,1,4,0,75,30,150,200,0,0,0,0,167.03,4,7,320,0,1,0,1,0,0,1,0,1,0,0,0,337.8834390150439
7,8,75000,1,6,0,75,40,210,260,0,0,0,0,122.1,3,7,360,0,1,0,1,0,0,1,0,0,1,0,0,376.0156967732753
8,9,75000,1,6,0,75,45,165,210,0,0,0,0,107.42,3,7,300,0,1,0,1,0,0,1,0,1,0,0,0,363.5028261449466
9,10,75000,1,6,0,75,40,400,450,0,0,0,0,151.09,3,7,360,0,1,0,1,0,0,0,1,1,0,0,0,440.58807788786277
10,11,75000,1,3,0,75,20,200,250,0,0,0,0,249.0,1,7,360,0,1,0,1,0,0,1,0,0,1,0,0,339.7761025499312
11,12,75000,1,6,0,75,40,210,260,0,0,0,0,290.0,8,7,360,1,0,0,1,0,0,1,0,0,1,0,0,376.0156967732753
12,13,75000,1,3,0,75,35,285,330,0,0,0,0,266.37,6,7,240,0,1,0,1,0,0,1,0,1,0,0,0,259.998444610696
13,14,75000,1,5,0,75,40,165,210,0,0,0,0,238.1,3,7,250,1,0,0,0,1,0,1,0,1,0,0,0,292.2863688655848
14,15,75000,1,4,0,75,60,120,170,0,0,0,0,203.82,0,7,160,1,0,0,1,0,0,0,1,1,0,0,0,170.27483498439997
15,16,75000,1,4,0,75,30,285,330,0,0,0,0,156.35,2,7,320,0,1,0,1,0,0,0,1,1,0,0,0,337.8834390150439
